Model,location,target_end_date,wis,horizon,reference_date,baseline,wis_baseline,wis_ratio
NU_UCSD-GLEAM_AI_FLUH,45,2024-04-27,4.942944782608695,0,2024-04-27,FluSight-baseline,11.64615,0.4244273672079352
CEPH-Rtrend_fluH,46,2024-04-27,2.5952173913043484,0,2024-04-27,FluSight-baseline,6.2715043478260855,0.41381098495194985
FluSight-ensemble,46,2024-04-27,2.5888558209890533,0,2024-04-27,FluSight-baseline,6.2715043478260855,0.4127966238094753
MIGHTE-Nsemble,46,2024-04-27,2.862733318344412,0,2024-04-27,FluSight-baseline,6.2715043478260855,0.4564667677120772
MOBS-GLEAM_FLUH,46,2024-04-27,1.5643478260869563,0,2024-04-27,FluSight-baseline,6.2715043478260855,0.2494374139482518
NU_UCSD-GLEAM_AI_FLUH,46,2024-04-27,1.8157030434782608,0,2024-04-27,FluSight-baseline,6.2715043478260855,0.28951634931221004
CEPH-Rtrend_fluH,47,2024-04-27,3.58304347826087,0,2024-04-27,FluSight-baseline,7.585060869565217,0.47238163804824596
FluSight-ensemble,47,2024-04-27,4.76295082299626,0,2024-04-27,FluSight-baseline,7.585060869565217,0.6279383784654159
MIGHTE-Nsemble,47,2024-04-27,7.895076204600647,0,2024-04-27,FluSight-baseline,7.585060869565217,1.0408718321931147
MOBS-GLEAM_FLUH,47,2024-04-27,4.008914347826088,0,2024-04-27,FluSight-baseline,7.585060869565217,0.5285276435831533
NU_UCSD-GLEAM_AI_FLUH,47,2024-04-27,9.400071304347827,0,2024-04-27,FluSight-baseline,7.585060869565217,1.2392875239888022
CEPH-Rtrend_fluH,48,2024-04-27,39.63217391304348,0,2024-04-27,FluSight-baseline,52.66554782608696,0.752525617770416
FluSight-ensemble,48,2024-04-27,32.865563422084264,0,2024-04-27,FluSight-baseline,52.66554782608696,0.6240429422781943
MIGHTE-Nsemble,48,2024-04-27,26.104582973595893,0,2024-04-27,FluSight-baseline,52.66554782608696,0.49566716859755977
MOBS-GLEAM_FLUH,48,2024-04-27,27.217193478260874,0,2024-04-27,FluSight-baseline,52.66554782608696,0.5167931333048683
NU_UCSD-GLEAM_AI_FLUH,48,2024-04-27,55.72363130434782,0,2024-04-27,FluSight-baseline,52.66554782608696,1.0580661097148238
CEPH-Rtrend_fluH,49,2024-04-27,1.6413130434782606,0,2024-04-27,FluSight-baseline,1.6604195652173914,0.988492955552093
FluSight-ensemble,49,2024-04-27,1.593587913026701,0,2024-04-27,FluSight-baseline,1.6604195652173914,0.9597501417167772
MIGHTE-Nsemble,49,2024-04-27,2.124680007573236,0,2024-04-27,FluSight-baseline,1.6604195652173914,1.2796042952523634
MOBS-GLEAM_FLUH,49,2024-04-27,1.7733473913043476,0,2024-04-27,FluSight-baseline,1.6604195652173914,1.068011620949655
NU_UCSD-GLEAM_AI_FLUH,49,2024-04-27,2.3486204347826085,0,2024-04-27,FluSight-baseline,1.6604195652173914,1.4144740787098073
CEPH-Rtrend_fluH,50,2024-04-27,1.0300000000000002,0,2024-04-27,FluSight-baseline,2.4262869565217384,0.42451697530311144
FluSight-ensemble,50,2024-04-27,1.30779998508968,0,2024-04-27,FluSight-baseline,2.4262869565217384,0.5390129067686651
MIGHTE-Nsemble,50,2024-04-27,2.2260263439499828,0,2024-04-27,FluSight-baseline,2.4262869565217384,0.9174621072608642
MOBS-GLEAM_FLUH,50,2024-04-27,0.77,0,2024-04-27,FluSight-baseline,2.4262869565217384,0.31735735046931624
NU_UCSD-GLEAM_AI_FLUH,50,2024-04-27,1.2777613043478262,0,2024-04-27,FluSight-baseline,2.4262869565217384,0.5266323923117451
CEPH-Rtrend_fluH,51,2024-04-27,14.364139130434785,0,2024-04-27,FluSight-baseline,12.637858695652175,1.1365959595177706
FluSight-ensemble,51,2024-04-27,7.022375564303451,0,2024-04-27,FluSight-baseline,12.637858695652175,0.5556618200454616
MIGHTE-Nsemble,51,2024-04-27,6.673403231502616,0,2024-04-27,FluSight-baseline,12.637858695652175,0.5280485715351825
MOBS-GLEAM_FLUH,51,2024-04-27,5.351285652173914,0,2024-04-27,FluSight-baseline,12.637858695652175,0.4234329391588249
NU_UCSD-GLEAM_AI_FLUH,51,2024-04-27,7.71294043478261,0,2024-04-27,FluSight-baseline,12.637858695652175,0.610304373591082
CEPH-Rtrend_fluH,53,2024-04-27,11.76086956521739,0,2024-04-27,FluSight-baseline,6.606419565217389,1.7802183844238464
FluSight-ensemble,53,2024-04-27,6.421302761087941,0,2024-04-27,FluSight-baseline,6.606419565217389,0.9719792540721932
MIGHTE-Nsemble,53,2024-04-27,7.235303970239443,0,2024-04-27,FluSight-baseline,6.606419565217389,1.095192925428641
MOBS-GLEAM_FLUH,53,2024-04-27,3.4216826086956535,0,2024-04-27,FluSight-baseline,6.606419565217389,0.5179329854722996
NU_UCSD-GLEAM_AI_FLUH,53,2024-04-27,4.360876086956522,0,2024-04-27,FluSight-baseline,6.606419565217389,0.6600967504268743
CEPH-Rtrend_fluH,54,2024-04-27,6.670234782608699,0,2024-04-27,FluSight-baseline,5.197808695652175,1.2832782376519876
FluSight-ensemble,54,2024-04-27,5.59227795279629,0,2024-04-27,FluSight-baseline,5.197808695652175,1.0758914535415813
MIGHTE-Nsemble,54,2024-04-27,5.165305226728153,0,2024-04-27,FluSight-baseline,5.197808695652175,0.9937466977283695
MOBS-GLEAM_FLUH,54,2024-04-27,8.355652173913043,0,2024-04-27,FluSight-baseline,5.197808695652175,1.6075336094809178
NU_UCSD-GLEAM_AI_FLUH,54,2024-04-27,5.5763873913043485,0,2024-04-27,FluSight-baseline,5.197808695652175,1.0728342880277306
CEPH-Rtrend_fluH,55,2024-04-27,4.8234782608695665,0,2024-04-27,FluSight-baseline,18.359004347826083,0.262730928621449
FluSight-ensemble,55,2024-04-27,9.762096789248016,0,2024-04-27,FluSight-baseline,18.359004347826083,0.5317334537482127
MIGHTE-Nsemble,55,2024-04-27,13.050739435461457,0,2024-04-27,FluSight-baseline,18.359004347826083,0.7108631376846324
MOBS-GLEAM_FLUH,55,2024-04-27,2.615279130434783,0,2024-04-27,FluSight-baseline,18.359004347826083,0.1424521221786443
NU_UCSD-GLEAM_AI_FLUH,55,2024-04-27,10.83266956521739,0,2024-04-27,FluSight-baseline,18.359004347826083,0.5900466800913473
CEPH-Rtrend_fluH,56,2024-04-27,1.738704347826087,0,2024-04-27,FluSight-baseline,1.1847652173913044,1.467551817274382
FluSight-ensemble,56,2024-04-27,0.8875693106336735,0,2024-04-27,FluSight-baseline,1.1847652173913044,0.7491520662532474
MIGHTE-Nsemble,56,2024-04-27,1.1637734886385134,0,2024-04-27,FluSight-baseline,1.1847652173913044,0.9822819505125142
MOBS-GLEAM_FLUH,56,2024-04-27,1.0808695652173914,0,2024-04-27,FluSight-baseline,1.1847652173913044,0.9123069696435911
NU_UCSD-GLEAM_AI_FLUH,56,2024-04-27,1.3258665217391306,0,2024-04-27,FluSight-baseline,1.1847652173913044,1.1190964271035173
CEPH-Rtrend_fluH,72,2024-04-27,3.407680434782609,0,2024-04-27,FluSight-baseline,4.527608695652177,0.752644643971767
FluSight-ensemble,72,2024-04-27,5.148420358317723,0,2024-04-27,FluSight-baseline,4.527608695652177,1.1371168986537432
MIGHTE-Nsemble,72,2024-04-27,4.417208767263458,0,2024-04-27,FluSight-baseline,4.527608695652177,0.9756162831618521
CEPH-Rtrend_fluH,US,2024-04-27,154.7582630434783,0,2024-04-27,FluSight-baseline,403.80885869565225,0.3832463298189267
FluSight-ensemble,US,2024-04-27,146.08624549847988,0,2024-04-27,FluSight-baseline,403.80885869565225,0.3617707792997776
MIGHTE-Nsemble,US,2024-04-27,145.13263605666086,0,2024-04-27,FluSight-baseline,403.80885869565225,0.3594092425942697
MOBS-GLEAM_FLUH,US,2024-04-27,147.59197260869564,0,2024-04-27,FluSight-baseline,403.80885869565225,0.36549959078519034
NU_UCSD-GLEAM_AI_FLUH,US,2024-04-27,453.8979100000001,0,2024-04-27,FluSight-baseline,403.80885869565225,1.1240414870197277
CEPH-Rtrend_fluH,01,2024-04-20,2.0043478260869576,0,2024-04-20,FluSight-baseline,2.842211478636524,0.7052071392831368
FluSight-ensemble,01,2024-04-20,2.5760077227642553,0,2024-04-20,FluSight-baseline,2.842211478636524,0.9063392158278197
MIGHTE-Nsemble,01,2024-04-20,3.2614526328773836,0,2024-04-20,FluSight-baseline,2.842211478636524,1.1475052639087855
MOBS-GLEAM_FLUH,01,2024-04-20,7.55099,0,2024-04-20,FluSight-baseline,2.842211478636524,2.656730527181738
NU_UCSD-GLEAM_AI_FLUH,01,2024-04-20,8.100185652173913,0,2024-04-20,FluSight-baseline,2.842211478636524,2.8499588130788083
CEPH-Rtrend_fluH,02,2024-04-20,3.422391304347826,0,2024-04-20,FluSight-baseline,3.7273913043478255,0.9181733348886039
FluSight-ensemble,02,2024-04-20,3.0298939746197204,0,2024-04-20,FluSight-baseline,3.7273913043478255,0.8128725232270335
MIGHTE-Nsemble,02,2024-04-20,4.101042603920132,0,2024-04-20,FluSight-baseline,3.7273913043478255,1.100244720519807
MOBS-GLEAM_FLUH,02,2024-04-20,1.681304347826087,0,2024-04-20,FluSight-baseline,3.7273913043478255,0.45106730432754
NU_UCSD-GLEAM_AI_FLUH,02,2024-04-20,0.9740373913043477,0,2024-04-20,FluSight-baseline,3.7273913043478255,0.26131879155488164
CEPH-Rtrend_fluH,04,2024-04-20,5.05304347826087,0,2024-04-20,FluSight-baseline,7.143260869565218,0.707386104263672
FluSight-ensemble,04,2024-04-20,6.403975239818036,0,2024-04-20,FluSight-baseline,7.143260869565218,0.8965058615040921
MIGHTE-Nsemble,04,2024-04-20,6.435732337367506,0,2024-04-20,FluSight-baseline,7.143260869565218,0.9009516038799271
MOBS-GLEAM_FLUH,04,2024-04-20,13.966038260869565,0,2024-04-20,FluSight-baseline,7.143260869565218,1.9551348488998448
NU_UCSD-GLEAM_AI_FLUH,04,2024-04-20,12.118315217391304,0,2024-04-20,FluSight-baseline,7.143260869565218,1.696468243099303
CEPH-Rtrend_fluH,05,2024-04-20,4.318695652173914,0,2024-04-20,FluSight-baseline,12.242953565405218,0.3527494921141583
FluSight-ensemble,05,2024-04-20,6.133233728808562,0,2024-04-20,FluSight-baseline,12.242953565405218,0.5009603030872529
MIGHTE-Nsemble,05,2024-04-20,6.464246033347751,0,2024-04-20,FluSight-baseline,12.242953565405218,0.5279972678826212
MOBS-GLEAM_FLUH,05,2024-04-20,2.266648695652174,0,2024-04-20,FluSight-baseline,12.242953565405218,0.18513904210639326
NU_UCSD-GLEAM_AI_FLUH,05,2024-04-20,13.072440434782608,0,2024-04-20,FluSight-baseline,12.242953565405218,1.067752186181712
CEPH-Rtrend_fluH,06,2024-04-20,7.045923913043475,0,2024-04-20,FluSight-baseline,17.14691469577739,0.4109149685557489
FluSight-ensemble,06,2024-04-20,12.282476641157176,0,2024-04-20,FluSight-baseline,17.14691469577739,0.7163082606448067
MIGHTE-Nsemble,06,2024-04-20,18.14196120773055,0,2024-04-20,FluSight-baseline,17.14691469577739,1.0580306445566094
MOBS-GLEAM_FLUH,06,2024-04-20,7.947593043478261,0,2024-04-20,FluSight-baseline,17.14691469577739,0.46349988814229304
NU_UCSD-GLEAM_AI_FLUH,06,2024-04-20,25.580481739130438,0,2024-04-20,FluSight-baseline,17.14691469577739,1.491841663236938
CEPH-Rtrend_fluH,08,2024-04-20,16.671739130434784,0,2024-04-20,FluSight-baseline,17.891793478260865,0.9318092761741025
FluSight-ensemble,08,2024-04-20,12.85968432415974,0,2024-04-20,FluSight-baseline,17.891793478260865,0.7187476392338583
MIGHTE-Nsemble,08,2024-04-20,15.121684800605829,0,2024-04-20,FluSight-baseline,17.891793478260865,0.8451743431411272
MOBS-GLEAM_FLUH,08,2024-04-20,3.1186956521739124,0,2024-04-20,FluSight-baseline,17.891793478260865,0.17430872181501722
NU_UCSD-GLEAM_AI_FLUH,08,2024-04-20,9.523926521739131,0,2024-04-20,FluSight-baseline,17.891793478260865,0.5323069782417857
CEPH-Rtrend_fluH,09,2024-04-20,3.8582695652173915,0,2024-04-20,FluSight-baseline,3.8129766085704326,1.011878634803359
FluSight-ensemble,09,2024-04-20,4.328724244768583,0,2024-04-20,FluSight-baseline,3.8129766085704326,1.135261159231584
MIGHTE-Nsemble,09,2024-04-20,6.059153182031521,0,2024-04-20,FluSight-baseline,3.8129766085704326,1.5890874254020741
MOBS-GLEAM_FLUH,09,2024-04-20,10.42688347826087,0,2024-04-20,FluSight-baseline,3.8129766085704326,2.7345784012480823
NU_UCSD-GLEAM_AI_FLUH,09,2024-04-20,7.232174347826088,0,2024-04-20,FluSight-baseline,3.8129766085704326,1.8967266496128823
CEPH-Rtrend_fluH,10,2024-04-20,1.6947826086956526,0,2024-04-20,FluSight-baseline,0.8986956521739127,1.8858248669569437
FluSight-ensemble,10,2024-04-20,1.0413295123414072,0,2024-04-20,FluSight-baseline,0.8986956521739127,1.1587120843663463
MIGHTE-Nsemble,10,2024-04-20,1.2904729721312116,0,2024-04-20,FluSight-baseline,0.8986956521739127,1.4359399302863027
MOBS-GLEAM_FLUH,10,2024-04-20,1.8643478260869566,0,2024-04-20,FluSight-baseline,0.8986956521739127,2.0745041122399623
NU_UCSD-GLEAM_AI_FLUH,10,2024-04-20,1.1422839130434783,0,2024-04-20,FluSight-baseline,0.8986956521739127,1.2710464441219165
CEPH-Rtrend_fluH,11,2024-04-20,1.7417391304347827,0,2024-04-20,FluSight-baseline,2.4630978260869565,0.7071335583945633
FluSight-ensemble,11,2024-04-20,1.4854844989874407,0,2024-04-20,FluSight-baseline,2.4630978260869565,0.6030960213006975
MIGHTE-Nsemble,11,2024-04-20,2.4687278751414157,0,2024-04-20,FluSight-baseline,2.4630978260869565,1.0022857594184165
MOBS-GLEAM_FLUH,11,2024-04-20,2.8404347826086958,0,2024-04-20,FluSight-baseline,2.4630978260869565,1.1531960901127514
NU_UCSD-GLEAM_AI_FLUH,11,2024-04-20,2.4771556521739133,0,2024-04-20,FluSight-baseline,2.4630978260869565,1.0057073762714857
CEPH-Rtrend_fluH,12,2024-04-20,25.930000000000003,0,2024-04-20,FluSight-baseline,49.86987252155131,0.5199532039869228
FluSight-ensemble,12,2024-04-20,24.798073252188274,0,2024-04-20,FluSight-baseline,49.86987252155131,0.4972555973844081
MIGHTE-Nsemble,12,2024-04-20,29.816389669444394,0,2024-04-20,FluSight-baseline,49.86987252155131,0.5978838156556189
MOBS-GLEAM_FLUH,12,2024-04-20,30.887332608695655,0,2024-04-20,FluSight-baseline,49.86987252155131,0.6193585635364852
NU_UCSD-GLEAM_AI_FLUH,12,2024-04-20,30.282966521739137,0,2024-04-20,FluSight-baseline,49.86987252155131,0.60723970185912
CEPH-Rtrend_fluH,13,2024-04-20,4.784782608695653,0,2024-04-20,FluSight-baseline,10.074510869565215,0.4749394457601245
FluSight-ensemble,13,2024-04-20,6.448412847942406,0,2024-04-20,FluSight-baseline,10.074510869565215,0.6400720522743056
MIGHTE-Nsemble,13,2024-04-20,10.196626454259484,0,2024-04-20,FluSight-baseline,10.074510869565215,1.0121212420409587
MOBS-GLEAM_FLUH,13,2024-04-20,3.894748260869566,0,2024-04-20,FluSight-baseline,10.074510869565215,0.3865942785009523
NU_UCSD-GLEAM_AI_FLUH,13,2024-04-20,12.819736521739134,0,2024-04-20,FluSight-baseline,10.074510869565215,1.2724922021243892
CEPH-Rtrend_fluH,15,2024-04-20,3.4989391304347843,0,2024-04-20,FluSight-baseline,4.439529652361741,0.7881328438866083
FluSight-ensemble,15,2024-04-20,2.584107323553333,0,2024-04-20,FluSight-baseline,4.439529652361741,0.5820678148142652
MIGHTE-Nsemble,15,2024-04-20,1.9705377951005079,0,2024-04-20,FluSight-baseline,4.439529652361741,0.4438618388441715
MOBS-GLEAM_FLUH,15,2024-04-20,3.540434782608696,0,2024-04-20,FluSight-baseline,4.439529652361741,0.7974797016448028
NU_UCSD-GLEAM_AI_FLUH,15,2024-04-20,2.0484760869565224,0,2024-04-20,FluSight-baseline,4.439529652361741,0.46141736791120974
CEPH-Rtrend_fluH,16,2024-04-20,1.7932608695652172,0,2024-04-20,FluSight-baseline,2.0827299131686976,0.8610146031066133
FluSight-ensemble,16,2024-04-20,2.2094117827192865,0,2024-04-20,FluSight-baseline,2.0827299131686976,1.0608249148147362
MIGHTE-Nsemble,16,2024-04-20,3.252893399886661,0,2024-04-20,FluSight-baseline,2.0827299131686976,1.5618412062549476
MOBS-GLEAM_FLUH,16,2024-04-20,2.4178260869565222,0,2024-04-20,FluSight-baseline,2.0827299131686976,1.1608927646686575
NU_UCSD-GLEAM_AI_FLUH,16,2024-04-20,4.102488260869566,0,2024-04-20,FluSight-baseline,2.0827299131686976,1.9697648912277717
CEPH-Rtrend_fluH,17,2024-04-20,34.22521739130435,0,2024-04-20,FluSight-baseline,46.29311460832,0.7393155047112177
FluSight-ensemble,17,2024-04-20,24.68284004217017,0,2024-04-20,FluSight-baseline,46.29311460832,0.5331859878301224
MIGHTE-Nsemble,17,2024-04-20,33.604271031245915,0,2024-04-20,FluSight-baseline,46.29311460832,0.7259021415078087
MOBS-GLEAM_FLUH,17,2024-04-20,6.624790869565219,0,2024-04-20,FluSight-baseline,46.29311460832,0.14310531761832637
NU_UCSD-GLEAM_AI_FLUH,17,2024-04-20,13.600634782608696,0,2024-04-20,FluSight-baseline,46.29311460832,0.2937939021317077
CEPH-Rtrend_fluH,18,2024-04-20,18.90434782608697,0,2024-04-20,FluSight-baseline,36.709274695464345,0.5149747027941883
FluSight-ensemble,18,2024-04-20,22.520500738857123,0,2024-04-20,FluSight-baseline,36.709274695464345,0.613482585141887
MIGHTE-Nsemble,18,2024-04-20,25.958050712718634,0,2024-04-20,FluSight-baseline,36.709274695464345,0.7071251319472653
MOBS-GLEAM_FLUH,18,2024-04-20,6.060000000000001,0,2024-04-20,FluSight-baseline,36.709274695464345,0.16508089713765856
NU_UCSD-GLEAM_AI_FLUH,18,2024-04-20,20.517326086956523,0,2024-04-20,FluSight-baseline,36.709274695464345,0.5589139599506052
CEPH-Rtrend_fluH,19,2024-04-20,10.734782608695653,0,2024-04-20,FluSight-baseline,1.741617912918259,6.163684083099735
FluSight-ensemble,19,2024-04-20,4.986275977063134,0,2024-04-20,FluSight-baseline,1.741617912918259,2.863013718495878
MIGHTE-Nsemble,19,2024-04-20,8.570313298453117,0,2024-04-20,FluSight-baseline,1.741617912918259,4.920891795429848
MOBS-GLEAM_FLUH,19,2024-04-20,4.243023478260868,0,2024-04-20,FluSight-baseline,1.741617912918259,2.43625392618479
NU_UCSD-GLEAM_AI_FLUH,19,2024-04-20,6.459906521739132,0,2024-04-20,FluSight-baseline,1.741617912918259,3.7091410658006483
CEPH-Rtrend_fluH,20,2024-04-20,17.702173913043477,0,2024-04-20,FluSight-baseline,9.686304347826088,1.8275467378863026
FluSight-ensemble,20,2024-04-20,11.096335683421948,0,2024-04-20,FluSight-baseline,9.686304347826088,1.1455695882519235
MIGHTE-Nsemble,20,2024-04-20,11.40428401587003,0,2024-04-20,FluSight-baseline,9.686304347826088,1.1773617270687464
MOBS-GLEAM_FLUH,20,2024-04-20,15.526521739130436,0,2024-04-20,FluSight-baseline,9.686304347826088,1.6029355656799156
NU_UCSD-GLEAM_AI_FLUH,20,2024-04-20,6.694866956521741,0,2024-04-20,FluSight-baseline,9.686304347826088,0.6911683461633414
CEPH-Rtrend_fluH,21,2024-04-20,3.2391304347826098,0,2024-04-20,FluSight-baseline,12.381847826086958,0.26160315328364636
FluSight-ensemble,21,2024-04-20,6.497507047782554,0,2024-04-20,FluSight-baseline,12.381847826086958,0.524760693157054
MIGHTE-Nsemble,21,2024-04-20,11.365856017284818,0,2024-04-20,FluSight-baseline,12.381847826086958,0.9179450577108874
MOBS-GLEAM_FLUH,21,2024-04-20,3.6304347826086962,0,2024-04-20,FluSight-baseline,12.381847826086958,0.29320621878099956
NU_UCSD-GLEAM_AI_FLUH,21,2024-04-20,11.494805652173916,0,2024-04-20,FluSight-baseline,12.381847826086958,0.928359467312774
CEPH-Rtrend_fluH,22,2024-04-20,2.513478260869565,0,2024-04-20,FluSight-baseline,3.6195108695652176,0.694424841213832
FluSight-ensemble,22,2024-04-20,2.822950801653484,0,2024-04-20,FluSight-baseline,3.6195108695652176,0.7799260461932477
MIGHTE-Nsemble,22,2024-04-20,2.995923875001657,0,2024-04-20,FluSight-baseline,3.6195108695652176,0.8277151203476101
MOBS-GLEAM_FLUH,22,2024-04-20,1.9524760869565214,0,2024-04-20,FluSight-baseline,3.6195108695652176,0.5394309223862219
NU_UCSD-GLEAM_AI_FLUH,22,2024-04-20,8.650046521739132,0,2024-04-20,FluSight-baseline,3.6195108695652176,2.3898385261039956
CEPH-Rtrend_fluH,23,2024-04-20,1.9969565217391307,0,2024-04-20,FluSight-baseline,1.2368478260869564,1.6145531241761142
FluSight-ensemble,23,2024-04-20,1.8264621229672025,0,2024-04-20,FluSight-baseline,1.2368478260869564,1.4767072265839059
MIGHTE-Nsemble,23,2024-04-20,3.1376829507831614,0,2024-04-20,FluSight-baseline,1.2368478260869564,2.536838311556823
MOBS-GLEAM_FLUH,23,2024-04-20,3.829565217391304,0,2024-04-20,FluSight-baseline,1.2368478260869564,3.096229897179014
NU_UCSD-GLEAM_AI_FLUH,23,2024-04-20,2.311264782608696,0,2024-04-20,FluSight-baseline,1.2368478260869564,1.8686735213990688
CEPH-Rtrend_fluH,24,2024-04-20,2.7334782608695654,0,2024-04-20,FluSight-baseline,8.713007913231303,0.313723835452805
FluSight-ensemble,24,2024-04-20,5.591213693642889,0,2024-04-20,FluSight-baseline,8.713007913231303,0.641708781780428
MIGHTE-Nsemble,24,2024-04-20,6.31762305064323,0,2024-04-20,FluSight-baseline,8.713007913231303,0.7250794574683542
MOBS-GLEAM_FLUH,24,2024-04-20,2.813250869565217,0,2024-04-20,FluSight-baseline,8.713007913231303,0.3228794117463272
NU_UCSD-GLEAM_AI_FLUH,24,2024-04-20,4.656243913043478,0,2024-04-20,FluSight-baseline,8.713007913231303,0.5344014328246679
CEPH-Rtrend_fluH,25,2024-04-20,11.308269565217381,0,2024-04-20,FluSight-baseline,33.69128556502956,0.3356437540321997
FluSight-ensemble,25,2024-04-20,15.474669504794587,0,2024-04-20,FluSight-baseline,33.69128556502956,0.4593077778206476
MIGHTE-Nsemble,25,2024-04-20,16.636817202344552,0,2024-04-20,FluSight-baseline,33.69128556502956,0.4938017924615206
MOBS-GLEAM_FLUH,25,2024-04-20,7.1359960869565215,0,2024-04-20,FluSight-baseline,33.69128556502956,0.21180539618124425
NU_UCSD-GLEAM_AI_FLUH,25,2024-04-20,12.533160000000002,0,2024-04-20,FluSight-baseline,33.69128556502956,0.37200005253017143
CEPH-Rtrend_fluH,26,2024-04-20,61.815869565217355,0,2024-04-20,FluSight-baseline,126.99436660888351,0.48676072187987285
FluSight-ensemble,26,2024-04-20,72.35619337193529,0,2024-04-20,FluSight-baseline,126.99436660888351,0.5697590791155127
MIGHTE-Nsemble,26,2024-04-20,57.06840444369692,0,2024-04-20,FluSight-baseline,126.99436660888351,0.4493774485245936
MOBS-GLEAM_FLUH,26,2024-04-20,27.00204521739131,0,2024-04-20,FluSight-baseline,126.99436660888351,0.212623960719077
NU_UCSD-GLEAM_AI_FLUH,26,2024-04-20,29.011945217391297,0,2024-04-20,FluSight-baseline,126.99436660888351,0.22845064700186357
CEPH-Rtrend_fluH,27,2024-04-20,6.468260869565219,0,2024-04-20,FluSight-baseline,17.621358695652177,0.36706936061412626
FluSight-ensemble,27,2024-04-20,7.305391809584144,0,2024-04-20,FluSight-baseline,17.621358695652177,0.41457596634626404
